#,ID,NAME,UNCONSTRAINED,MIRIAM,COMPOSITION,InChI,COMPARTMENT,REPLACEMENT ID,CHARGE,SMILES,MNXM_ID,chebi_id,kegg_id,metMetaNetXID_new,standard_smiles,inchikey0
,Ala-Glu[e],Ala-Glu,,bigg.metabolite/LalaLglu;chebi/CHEBI:61396;kegg.compound/C20958;metanetx.chemical/MNXM4026;sbo/SBO:0000247,C8H13N2O5,,e,s_4037,-1.0,CC(N)C(=O)NC(CCC(=O)O)C(=O)O,MNXM4026,CHEBI:61396,C20958,,CC(N)C(=O)NC(CCC(=O)O)C(=O)O,VYZAGTDAHUIRQA
,Ala-Glu[c],Ala-Glu,,bigg.metabolite/LalaLglu;chebi/CHEBI:61396;kegg.compound/C20958;metanetx.chemical/MNXM4026;sbo/SBO:0000247,C8H13N2O5,,c,s_4038,-1.0,CC(N)C(=O)NC(CCC(=O)O)C(=O)O,MNXM4026,CHEBI:61396,C20958,,CC(N)C(=O)NC(CCC(=O)O)C(=O)O,VYZAGTDAHUIRQA
,Ala-Glu[v],Ala-Glu,,bigg.metabolite/LalaLglu;chebi/CHEBI:61396;kegg.compound/C20958;metanetx.chemical/MNXM4026;sbo/SBO:0000247,C8H13N2O5,,v,s_4039,-1.0,CC(N)C(=O)NC(CCC(=O)O)C(=O)O,MNXM4026,CHEBI:61396,C20958,,CC(N)C(=O)NC(CCC(=O)O)C(=O)O,VYZAGTDAHUIRQA
,Ala-Thr[e],Ala-Thr,,bigg.metabolite/ala_L_Thr__L;chebi/CHEBI:73762;metanetx.chemical/MNXM40497;sbo/SBO:0000247,C7H14N2O4,,e,s_4040,0.0,CC(N)C(=O)NC(C(=O)O)C(C)O,MNXM40497,CHEBI:73762,,,CC(N)C(=O)NC(C(=O)O)C(C)O,BUQICHWNXBIBOG
,Ala-Thr[c],Ala-Thr,,bigg.metabolite/ala_L_Thr__L;chebi/CHEBI:73762;metanetx.chemical/MNXM40497;sbo/SBO:0000247,C7H14N2O4,,c,s_4041,0.0,CC(N)C(=O)NC(C(=O)O)C(C)O,MNXM40497,CHEBI:73762,,,CC(N)C(=O)NC(C(=O)O)C(C)O,BUQICHWNXBIBOG
,Ala-Thr[v],Ala-Thr,,bigg.metabolite/ala_L_Thr__L;chebi/CHEBI:73762;metanetx.chemical/MNXM40497;sbo/SBO:0000247,C7H14N2O4,,v,s_4042,0.0,CC(N)C(=O)NC(C(=O)O)C(C)O,MNXM40497,CHEBI:73762,,,CC(N)C(=O)NC(C(=O)O)C(C)O,BUQICHWNXBIBOG
,L-threonine[v],L-threonine,,bigg.metabolite/thr__L;chebi/CHEBI:16857;kegg.compound/C00188;metanetx.chemical/MNXM142;sbo/SBO:0000247,C4H9NO3,,v,s_4043,0.0,CC(O)C(N)C(=O)O,MNXM142,CHEBI:16857,C00188,,CC(O)C(N)C(=O)O,AYFVYJQAPQTCCC
,thymidine 3'-monophosphate[c],thymidine 3'-monophosphate,,chebi/CHEBI:77843;metanetx.chemical/MNXM87165;sbo/SBO:0000247,C10H13N2O8P,,c,s_4044,-2.0,Cc1cn(C2CC(OP(=O)(O)O)C(CO)O2)c(=O)[nH]c1=O,MNXM87165,CHEBI:77843,,MNXM740949,Cc1cn(C2CC(OP(=O)(O)O)C(CO)O2)c(=O)[nH]c1=O,XXYIANZGUOSQHY
,thymidine 3'-monophosphate[e],thymidine 3'-monophosphate,,chebi/CHEBI:77843;metanetx.chemical/MNXM87165;sbo/SBO:0000247,C10H13N2O8P,,e,s_4045,-2.0,Cc1cn(C2CC(OP(=O)(O)O)C(CO)O2)c(=O)[nH]c1=O,MNXM87165,CHEBI:77843,,MNXM740949,Cc1cn(C2CC(OP(=O)(O)O)C(CO)O2)c(=O)[nH]c1=O,XXYIANZGUOSQHY
,thymidine 5'-monophosphate[c],thymidine 5'-monophosphate,,chebi/CHEBI:15245;metanetx.chemical/MNXM87167;sbo/SBO:0000247,C10H13N2O8P,,c,s_4046,-2.0,Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]c1=O,MNXM87167,CHEBI:15245,,,Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]c1=O,GYOZYWVXFNDGLU
,thymidine 5'-monophosphate[e],thymidine 5'-monophosphate,,chebi/CHEBI:15245;metanetx.chemical/MNXM87167;sbo/SBO:0000247,C10H13N2O8P,,e,s_4047,-2.0,Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]c1=O,MNXM87167,CHEBI:15245,,,Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]c1=O,GYOZYWVXFNDGLU
,glycerol 1-phosphate[c],glycerol 1-phosphate,,bigg.metabolite/glyc1p;chebi/CHEBI:231935;kegg.compound/C03189;metanetx.chemical/MNXM682;sbo/SBO:0000247,C3H7O6P,,c,s_4048,-2.0,O=P(O)(O)OCC(O)CO,MNXM682,CHEBI:231935,C03189,MNXM727061,O=P(O)(O)OCC(O)CO,AWUCVROLDVIAJX
,glycerol 1-phosphate[e],glycerol 1-phosphate,,bigg.metabolite/glyc1p;chebi/CHEBI:231935;kegg.compound/C03189;metanetx.chemical/MNXM682;sbo/SBO:0000247,C3H7O6P,,e,s_4049,-2.0,O=P(O)(O)OCC(O)CO,MNXM682,CHEBI:231935,C03189,MNXM727061,O=P(O)(O)OCC(O)CO,AWUCVROLDVIAJX
,Ala-His[e],Ala-His,,bigg.metabolite/ala_L_his__L;chebi/CHEBI:73771;metanetx.chemical/MNXM40496;sbo/SBO:0000247,C9H14N4O3,,e,s_4050,0.0,CC(N)C(=O)NC(Cc1cnc[nH]1)C(=O)O,MNXM40496,CHEBI:73771,,,CC(N)C(=O)NC(Cc1cnc[nH]1)C(=O)O,XZWXFWBHYRFLEF
,Ala-His[c],Ala-His,,bigg.metabolite/ala_L_his__L;chebi/CHEBI:73771;metanetx.chemical/MNXM40496;sbo/SBO:0000247,C9H14N4O3,,c,s_4051,0.0,CC(N)C(=O)NC(Cc1cnc[nH]1)C(=O)O,MNXM40496,CHEBI:73771,,,CC(N)C(=O)NC(Cc1cnc[nH]1)C(=O)O,XZWXFWBHYRFLEF
,Ala-His[v],Ala-His,,bigg.metabolite/ala_L_his__L;chebi/CHEBI:73771;metanetx.chemical/MNXM40496;sbo/SBO:0000247,C9H14N4O3,,v,s_4052,0.0,CC(N)C(=O)NC(Cc1cnc[nH]1)C(=O)O,MNXM40496,CHEBI:73771,,,CC(N)C(=O)NC(Cc1cnc[nH]1)C(=O)O,XZWXFWBHYRFLEF
,Gly-Asn[e],Gly-Asn,,bigg.metabolite/gly_asn__L;chebi/CHEBI:73888;metanetx.chemical/MNXM55268;sbo/SBO:0000247,C6H11N3O4,,e,s_4053,0.0,NCC(=O)NC(CC(N)=O)C(=O)O,MNXM55268,CHEBI:73888,,,NCC(=O)NC(CC(N)=O)C(=O)O,FUESBOMYALLFNI
,Gly-Asn[c],Gly-Asn,,bigg.metabolite/gly_asn__L;chebi/CHEBI:73888;metanetx.chemical/MNXM55268;sbo/SBO:0000247,C6H11N3O4,,c,s_4054,0.0,NCC(=O)NC(CC(N)=O)C(=O)O,MNXM55268,CHEBI:73888,,,NCC(=O)NC(CC(N)=O)C(=O)O,FUESBOMYALLFNI
,Gly-Asn[v],Gly-Asn,,bigg.metabolite/gly_asn__L;chebi/CHEBI:73888;metanetx.chemical/MNXM55268;sbo/SBO:0000247,C6H11N3O4,,v,s_4055,0.0,NCC(=O)NC(CC(N)=O)C(=O)O,MNXM55268,CHEBI:73888,,,NCC(=O)NC(CC(N)=O)C(=O)O,FUESBOMYALLFNI
,Gly-Gln[e],Gly-Gln,,bigg.metabolite/gly_gln__L;chebi/CHEBI:73898;metanetx.chemical/MNXM55276;sbo/SBO:0000247,C7H13N3O4,,e,s_4056,0.0,NCC(=O)NC(CCC(N)=O)C(=O)O,MNXM55276,CHEBI:73898,,,NCC(=O)NC(CCC(N)=O)C(=O)O,PNMUAGGSDZXTHX
,Gly-Gln[c],Gly-Gln,,bigg.metabolite/gly_gln__L;chebi/CHEBI:73898;metanetx.chemical/MNXM55276;sbo/SBO:0000247,C7H13N3O4,,c,s_4057,0.0,NCC(=O)NC(CCC(N)=O)C(=O)O,MNXM55276,CHEBI:73898,,,NCC(=O)NC(CCC(N)=O)C(=O)O,PNMUAGGSDZXTHX
,Gly-Gln[v],Gly-Gln,,bigg.metabolite/gly_gln__L;chebi/CHEBI:73898;metanetx.chemical/MNXM55276;sbo/SBO:0000247,C7H13N3O4,,v,s_4058,0.0,NCC(=O)NC(CCC(N)=O)C(=O)O,MNXM55276,CHEBI:73898,,,NCC(=O)NC(CCC(N)=O)C(=O)O,PNMUAGGSDZXTHX
,Gly-Glu[e],Gly-Glu,,bigg.metabolite/gly_glu__L;chebi/CHEBI:73784;metanetx.chemical/MNXM55454;sbo/SBO:0000247,C7H11N2O5,,e,s_4059,-1.0,NCC(=O)NC(CCC(=O)O)C(=O)O,MNXM55454,CHEBI:73784,,,NCC(=O)NC(CCC(=O)O)C(=O)O,IEFJWDNGDZAYNZ
,Gly-Glu[c],Gly-Glu,,bigg.metabolite/gly_glu__L;chebi/CHEBI:73784;metanetx.chemical/MNXM55454;sbo/SBO:0000247,C7H11N2O5,,c,s_4060,-1.0,NCC(=O)NC(CCC(=O)O)C(=O)O,MNXM55454,CHEBI:73784,,,NCC(=O)NC(CCC(=O)O)C(=O)O,IEFJWDNGDZAYNZ
,Gly-Glu[v],Gly-Glu,,bigg.metabolite/gly_glu__L;chebi/CHEBI:73784;metanetx.chemical/MNXM55454;sbo/SBO:0000247,C7H11N2O5,,v,s_4061,-1.0,NCC(=O)NC(CCC(=O)O)C(=O)O,MNXM55454,CHEBI:73784,,,NCC(=O)NC(CCC(=O)O)C(=O)O,IEFJWDNGDZAYNZ
,glycerol 2-phosphate(2-)[c],glycerol 2-phosphate(2-),,bigg.metabolite/glyc2p;chebi/CHEBI:58083;kegg.compound/C02979;metanetx.chemical/MNXM2527;sbo/SBO:0000247,C3H7O6P,,c,s_4062,-2.0,O=P([O-])([O-])OC(CO)CO,MNXM2527,CHEBI:58083,C02979,,O=P([O-])([O-])OC(CO)CO,DHCLVCXQIBBOPH
,glycerol 2-phosphate(2-)[e],glycerol 2-phosphate(2-),,bigg.metabolite/glyc2p;chebi/CHEBI:58083;kegg.compound/C02979;metanetx.chemical/MNXM2527;sbo/SBO:0000247,C3H7O6P,,e,s_4063,-2.0,O=P([O-])([O-])OC(CO)CO,MNXM2527,CHEBI:58083,C02979,,O=P([O-])([O-])OC(CO)CO,DHCLVCXQIBBOPH
,O-phospho-L-threonine[c],O-phospho-L-threonine,,bigg.metabolite/thrp;chebi/CHEBI:58675;kegg.compound/C12147;metanetx.chemical/MNXM1492;sbo/SBO:0000247,C4H8NO6P,,c,s_4064,-2.0,CC(OP(=O)(O)O)C(N)C(=O)O,MNXM1492,CHEBI:58675,C12147,,CC(OP(=O)(O)O)C(N)C(=O)O,USRGIUJOYOXOQJ
,O-phospho-L-threonine[e],O-phospho-L-threonine,,bigg.metabolite/thrp;chebi/CHEBI:58675;kegg.compound/C12147;metanetx.chemical/MNXM1492;sbo/SBO:0000247,C4H8NO6P,,e,s_4065,-2.0,CC(OP(=O)(O)O)C(N)C(=O)O,MNXM1492,CHEBI:58675,C12147,,CC(OP(=O)(O)O)C(N)C(=O)O,USRGIUJOYOXOQJ
,guanosine 2'-monophosphate[c],guanosine 2'-monophosphate,,chebi/CHEBI:74604;metanetx.chemical/MNXM18285;sbo/SBO:0000247,C10H12N5O8P,,c,s_4066,-2.0,Nc1nc2c(ncn2C2OC(CO)C(O)C2OP(=O)(O)O)c(=O)[nH]1,MNXM18285,CHEBI:74604,,,Nc1nc2c(ncn2C2OC(CO)C(O)C2OP(=O)(O)O)c(=O)[nH]1,WTIFIAZWCCBCGE
,guanosine 2'-monophosphate[e],guanosine 2'-monophosphate,,chebi/CHEBI:74604;metanetx.chemical/MNXM18285;sbo/SBO:0000247,C10H12N5O8P,,e,s_4067,-2.0,Nc1nc2c(ncn2C2OC(CO)C(O)C2OP(=O)(O)O)c(=O)[nH]1,MNXM18285,CHEBI:74604,,,Nc1nc2c(ncn2C2OC(CO)C(O)C2OP(=O)(O)O)c(=O)[nH]1,WTIFIAZWCCBCGE
,3'-GMP[c],3'-GMP,,bigg.metabolite/3gmp;chebi/CHEBI:60732;kegg.compound/C06193;metanetx.chemical/MNXM2183;sbo/SBO:0000247,C10H12N5O8P,,c,s_4068,-2.0,Nc1nc2c(ncn2C2OC(CO)C(OP(=O)(O)O)C2O)c(=O)[nH]1,MNXM2183,CHEBI:60732,C06193,,Nc1nc2c(ncn2C2OC(CO)C(OP(=O)(O)O)C2O)c(=O)[nH]1,ZDPUTNZENXVHJC
,3'-GMP[e],3'-GMP,,bigg.metabolite/3gmp;chebi/CHEBI:60732;kegg.compound/C06193;metanetx.chemical/MNXM2183;sbo/SBO:0000247,C10H12N5O8P,,e,s_4069,-2.0,Nc1nc2c(ncn2C2OC(CO)C(OP(=O)(O)O)C2O)c(=O)[nH]1,MNXM2183,CHEBI:60732,C06193,,Nc1nc2c(ncn2C2OC(CO)C(OP(=O)(O)O)C2O)c(=O)[nH]1,ZDPUTNZENXVHJC
,2-phosphoglycolate[e],2-phosphoglycolate,,bigg.metabolite/2pglyc;chebi/CHEBI:58033;kegg.compound/C00988;metanetx.chemical/MNXM2074;sbo/SBO:0000247,C2H2O6P,,e,s_4070,-3.0,O=C([O-])COP(=O)([O-])[O-],MNXM2074,CHEBI:58033,C00988,,O=C([O-])COP(=O)([O-])[O-],ASCFNMCAHFUBCO
,2-phosphoglycolate[c],2-phosphoglycolate,,bigg.metabolite/2pglyc;chebi/CHEBI:58033;kegg.compound/C00988;metanetx.chemical/MNXM2074;sbo/SBO:0000247,C2H2O6P,,c,s_4071,-3.0,O=C([O-])COP(=O)([O-])[O-],MNXM2074,CHEBI:58033,C00988,,O=C([O-])COP(=O)([O-])[O-],ASCFNMCAHFUBCO
,cysteamine S-phosphate[c],cysteamine S-phosphate,,chebi/CHEBI:74631;metanetx.chemical/MNXM48297;sbo/SBO:0000247,C2H7NO3PS,,c,s_4072,-1.0,NCCSP(=O)(O)O,MNXM48297,CHEBI:74631,,,NCCSP(=O)(O)O,RZPNFYXFSHGGBE
,cysteamine[c],cysteamine,,bigg.metabolite/cysam;chebi/CHEBI:58029;kegg.compound/C01678;metanetx.chemical/MNXM1226;sbo/SBO:0000247,C2H8NS,,c,s_4073,1.0,NCCS,MNXM1226,CHEBI:58029,C01678,,NCCS,UFULAYFCSOUIOV
,cysteamine[e],cysteamine,,bigg.metabolite/cysam;chebi/CHEBI:58029;kegg.compound/C01678;metanetx.chemical/MNXM1226;sbo/SBO:0000247,C2H8NS,,e,s_4074,1.0,NCCS,MNXM1226,CHEBI:58029,C01678,,NCCS,UFULAYFCSOUIOV
,cysteamine S-phosphate[e],cysteamine S-phosphate,,chebi/CHEBI:74631;metanetx.chemical/MNXM48297;sbo/SBO:0000247,C2H7NO3PS,,e,s_4075,-1.0,NCCSP(=O)(O)O,MNXM48297,CHEBI:74631,,,NCCSP(=O)(O)O,RZPNFYXFSHGGBE
,hypotaurine[c],hypotaurine,,chebi/CHEBI:16668;kegg.compound/C00519;metanetx.chemical/MNXM726;sbo/SBO:0000247,C2H7NO2S,,c,s_4076,0.0,NCCS(=O)O,MNXM726,CHEBI:16668,C00519,,NCCS(=O)O,VVIUBCNYACGLLV
,O-phosphonatooxy-D-serine(2-)[c],O-phosphonatooxy-D-serine(2-),,bigg.metabolite/pser__D;chebi/CHEBI:58680;kegg.compound/C02532;metanetx.chemical/MNXM4752;sbo/SBO:0000247,C3H6NO6P,,c,s_4077,-2.0,[NH3+]C(COP(=O)([O-])[O-])C(=O)[O-],MNXM4752,CHEBI:58680,C02532,,[NH3+]C(COP(=O)([O-])[O-])C(=O)[O-],BZQFBWGGLXLEPQ
,O-phosphonatooxy-D-serine(2-)[e],O-phosphonatooxy-D-serine(2-),,bigg.metabolite/pser__D;chebi/CHEBI:58680;kegg.compound/C02532;metanetx.chemical/MNXM4752;sbo/SBO:0000247,C3H6NO6P,,e,s_4078,-2.0,[NH3+]C(COP(=O)([O-])[O-])C(=O)[O-],MNXM4752,CHEBI:58680,C02532,,[NH3+]C(COP(=O)([O-])[O-])C(=O)[O-],BZQFBWGGLXLEPQ
,2-aminobutanoate[c],2-aminobutanoate,,bigg.metabolite/C02356;chebi/CHEBI:35621;metanetx.chemical/MNXM15850;sbo/SBO:0000247,C4H9NO2,,c,s_4079,0.0,CCC([NH3+])C(=O)[O-],MNXM15850,CHEBI:35621,C02356,,CCC([NH3+])C(=O)[O-],QWCKQJZIFLGMSD
,2-aminobutanoate[e],2-aminobutanoate,,bigg.metabolite/C02356;chebi/CHEBI:35621;metanetx.chemical/MNXM15850;sbo/SBO:0000247,C4H9NO2,,e,s_4080,0.0,CCC([NH3+])C(=O)[O-],MNXM15850,CHEBI:35621,C02356,,CCC([NH3+])C(=O)[O-],QWCKQJZIFLGMSD
,uridine 2'-phosphate[c],uridine 2'-phosphate,,chebi/CHEBI:77802;kegg.compound/C03031;metanetx.chemical/MNXM13238;sbo/SBO:0000247,C9H11N2O9P,,c,s_4081,-2.0,O=c1ccn(C2OC(CO)C(O)C2OP(=O)(O)O)c(=O)[nH]1,MNXM13238,CHEBI:77802,C03031,,O=c1ccn(C2OC(CO)C(O)C2OP(=O)(O)O)c(=O)[nH]1,HQIDPEYTETUCNF
,uridine 2'-phosphate[e],uridine 2'-phosphate,,chebi/CHEBI:77802;kegg.compound/C03031;metanetx.chemical/MNXM13238;sbo/SBO:0000247,C9H11N2O9P,,e,s_4082,-2.0,O=c1ccn(C2OC(CO)C(O)C2OP(=O)(O)O)c(=O)[nH]1,MNXM13238,CHEBI:77802,C03031,,O=c1ccn(C2OC(CO)C(O)C2OP(=O)(O)O)c(=O)[nH]1,HQIDPEYTETUCNF
,3'-UMP[c],3'-UMP,,bigg.metabolite/3ump;chebi/CHEBI:60784;kegg.compound/C01368;metanetx.chemical/MNXM2184;sbo/SBO:0000247,C9H11N2O9P,,c,s_4083,-2.0,O=c1ccn(C2OC(CO)C(OP(=O)(O)O)C2O)c(=O)[nH]1,MNXM2184,CHEBI:60784,C01368,MNXM1102189,O=c1ccn(C2OC(CO)C(OP(=O)(O)O)C2O)c(=O)[nH]1,FOGRQMPFHUHIGU
,3'-UMP[e],3'-UMP,,bigg.metabolite/3ump;chebi/CHEBI:60784;kegg.compound/C01368;metanetx.chemical/MNXM2184;sbo/SBO:0000247,C9H11N2O9P,,e,s_4084,-2.0,O=c1ccn(C2OC(CO)C(OP(=O)(O)O)C2O)c(=O)[nH]1,MNXM2184,CHEBI:60784,C01368,MNXM1102189,O=c1ccn(C2OC(CO)C(OP(=O)(O)O)C2O)c(=O)[nH]1,FOGRQMPFHUHIGU
,Gly-Met[e],Gly-Met,,bigg.metabolite/gly_met__L;chebi/CHEBI:74393;metanetx.chemical/MNXM55287;sbo/SBO:0000247,C7H14N2O3S,,e,s_4085,0.0,CSCCC(NC(=O)CN)C(=O)O,MNXM55287,CHEBI:74393,,,CSCCC(NC(=O)CN)C(=O)O,PFMUCCYYAAFKTH
,Gly-Met[c],Gly-Met,,bigg.metabolite/gly_met__L;chebi/CHEBI:74393;metanetx.chemical/MNXM55287;sbo/SBO:0000247,C7H14N2O3S,,c,s_4086,0.0,CSCCC(NC(=O)CN)C(=O)O,MNXM55287,CHEBI:74393,,,CSCCC(NC(=O)CN)C(=O)O,PFMUCCYYAAFKTH
,Gly-Met[v],Gly-Met,,bigg.metabolite/gly_met__L;chebi/CHEBI:74393;metanetx.chemical/MNXM55287;sbo/SBO:0000247,C7H14N2O3S,,v,s_4087,0.0,CSCCC(NC(=O)CN)C(=O)O,MNXM55287,CHEBI:74393,,,CSCCC(NC(=O)CN)C(=O)O,PFMUCCYYAAFKTH
,N-phosphocreatine[c],N-phosphocreatine,,chebi/CHEBI:58092;metanetx.chemical/MNXM819;sbo/SBO:0000247,C4H8N3O5P,,c,s_4088,-2.0,CN(CC(=O)O)C(N)=NP(=O)(O)O,MNXM819,CHEBI:58092,,,CN(CC(=O)O)C(N)=NP(=O)(O)O,DRBBFCLWYRJSJZ
,creatinine[c],creatinine,,bigg.metabolite/creat;chebi/CHEBI:16737;kegg.compound/C00791;metanetx.chemical/MNXM1470;sbo/SBO:0000247,C4H7N3O,,c,s_4089,0.0,CN1CC(=O)N=C1N,MNXM1470,CHEBI:16737,C00791,MNXM728946,CN1CC(=O)N=C1N,DDRJAANPRJIHGJ
,N-phosphocreatine[e],N-phosphocreatine,,chebi/CHEBI:58092;metanetx.chemical/MNXM819;sbo/SBO:0000247,C4H8N3O5P,,e,s_4090,-2.0,CN(CC(=O)O)C(N)=NP(=O)(O)O,MNXM819,CHEBI:58092,,,CN(CC(=O)O)C(N)=NP(=O)(O)O,DRBBFCLWYRJSJZ
,creatinine[e],creatinine,,bigg.metabolite/creat;chebi/CHEBI:16737;kegg.compound/C00791;metanetx.chemical/MNXM1470;sbo/SBO:0000247,C4H7N3O,,e,s_4091,0.0,CN1CC(=O)N=C1N,MNXM1470,CHEBI:16737,C00791,MNXM728946,CN1CC(=O)N=C1N,DDRJAANPRJIHGJ
,N(omega)-phospho-L-arginine[c],N(omega)-phospho-L-arginine,,bigg.metabolite/argp;chebi/CHEBI:58477;kegg.compound/C05945;metanetx.chemical/MNXM3663;sbo/SBO:0000247,C6H14N4O5P,,c,s_4092,-1.0,NC(=NCCCC(N)C(=O)O)NP(=O)(O)O,MNXM3663,CHEBI:58477,C05945,,NC(=NCCCC(N)C(=O)O)NP(=O)(O)O,CCTIOCVIZPCTGO
,N(omega)-phospho-L-arginine[e],N(omega)-phospho-L-arginine,,bigg.metabolite/argp;chebi/CHEBI:58477;kegg.compound/C05945;metanetx.chemical/MNXM3663;sbo/SBO:0000247,C6H14N4O5P,,e,s_4093,-1.0,NC(=NCCCC(N)C(=O)O)NP(=O)(O)O,MNXM3663,CHEBI:58477,C05945,,NC(=NCCCC(N)C(=O)O)NP(=O)(O)O,CCTIOCVIZPCTGO
,"2',3'-cyclic GMP[c]","2',3'-cyclic GMP",,bigg.metabolite/23cgmp;chebi/CHEBI:60837;kegg.compound/C06194;metanetx.chemical/MNXM3149;sbo/SBO:0000247,C10H11N5O7P,,c,s_4094,-1.0,Nc1nc2c(ncn2C2OC(CO)C3OP(=O)(O)OC32)c(=O)[nH]1,MNXM3149,CHEBI:60837,C06194,MNXM733912,Nc1nc2c(ncn2C2OC(CO)C3OP(=O)(O)OC32)c(=O)[nH]1,UASRYODFRYWBRC
,"2',3'-cyclic GMP[e]","2',3'-cyclic GMP",,bigg.metabolite/23cgmp;chebi/CHEBI:60837;kegg.compound/C06194;metanetx.chemical/MNXM3149;sbo/SBO:0000247,C10H11N5O7P,,e,s_4095,-1.0,Nc1nc2c(ncn2C2OC(CO)C3OP(=O)(O)OC32)c(=O)[nH]1,MNXM3149,CHEBI:60837,C06194,MNXM733912,Nc1nc2c(ncn2C2OC(CO)C3OP(=O)(O)OC32)c(=O)[nH]1,UASRYODFRYWBRC
,O(4)-phospho-L-tyrosine[c],O(4)-phospho-L-tyrosine,,bigg.metabolite/tyrp;chebi/CHEBI:62338;kegg.compound/C06501;metanetx.chemical/MNXM3323;sbo/SBO:0000247,C9H10NO6P,,c,s_4096,-2.0,NC(Cc1ccc(OP(=O)(O)O)cc1)C(=O)O,MNXM3323,CHEBI:62338,C06501,MNXM734271,NC(Cc1ccc(OP(=O)(O)O)cc1)C(=O)O,DCWXELXMIBXGTH
,O(4)-phospho-L-tyrosine[e],O(4)-phospho-L-tyrosine,,bigg.metabolite/tyrp;chebi/CHEBI:62338;kegg.compound/C06501;metanetx.chemical/MNXM3323;sbo/SBO:0000247,C9H10NO6P,,e,s_4097,-2.0,NC(Cc1ccc(OP(=O)(O)O)cc1)C(=O)O,MNXM3323,CHEBI:62338,C06501,MNXM734271,NC(Cc1ccc(OP(=O)(O)O)cc1)C(=O)O,DCWXELXMIBXGTH
,triphosphate[c],triphosphate,,bigg.metabolite/pppi;chebi/CHEBI:18036;kegg.compound/C00536;metanetx.chemical/MNXM332;sbo/SBO:0000247,O10P3,,c,s_4098,-5.0,O=P(O)(O)OP(=O)(O)OP(=O)(O)O,MNXM332,CHEBI:18036,C00536,,O=P(O)(O)OP(=O)(O)OP(=O)(O)O,UNXRWKVEANCORM
,triphosphate[e],triphosphate,,bigg.metabolite/pppi;chebi/CHEBI:18036;kegg.compound/C00536;metanetx.chemical/MNXM332;sbo/SBO:0000247,O10P3,,e,s_4099,-5.0,O=P(O)(O)OP(=O)(O)OP(=O)(O)O,MNXM332,CHEBI:18036,C00536,,O=P(O)(O)OP(=O)(O)OP(=O)(O)O,UNXRWKVEANCORM
,cytidine 2'-phosphate[c],cytidine 2'-phosphate,,chebi/CHEBI:77766;kegg.compound/C03104;metanetx.chemical/MNXM11237;sbo/SBO:0000247,C9H12N3O8P,,c,s_4100,-2.0,Nc1ccn(C2OC(CO)C(O)C2OP(=O)(O)O)c(=O)n1,MNXM11237,CHEBI:77766,C03104,MNXM726773,Nc1ccn(C2OC(CO)C(O)C2OP(=O)(O)O)c(=O)n1,YQUAKORMLHPSLZ
,cytidine 2'-phosphate[e],cytidine 2'-phosphate,,chebi/CHEBI:77766;kegg.compound/C03104;metanetx.chemical/MNXM11237;sbo/SBO:0000247,C9H12N3O8P,,e,s_4101,-2.0,Nc1ccn(C2OC(CO)C(O)C2OP(=O)(O)O)c(=O)n1,MNXM11237,CHEBI:77766,C03104,MNXM726773,Nc1ccn(C2OC(CO)C(O)C2OP(=O)(O)O)c(=O)n1,YQUAKORMLHPSLZ
,"2',3'-cyclic UMP[c]","2',3'-cyclic UMP",,bigg.metabolite/23cump;chebi/CHEBI:60873;kegg.compound/C02355;metanetx.chemical/MNXM3150;sbo/SBO:0000247,C9H10N2O8P,,c,s_4102,-1.0,O=c1ccn(C2OC(CO)C3OP(=O)(O)OC32)c(=O)[nH]1,MNXM3150,CHEBI:60873,C02355,,O=c1ccn(C2OC(CO)C3OP(=O)(O)OC32)c(=O)[nH]1,HWDMHJDYMFRXOX
,"2',3'-cyclic UMP[e]","2',3'-cyclic UMP",,bigg.metabolite/23cump;chebi/CHEBI:60873;kegg.compound/C02355;metanetx.chemical/MNXM3150;sbo/SBO:0000247,C9H10N2O8P,,e,s_4103,-1.0,O=c1ccn(C2OC(CO)C3OP(=O)(O)OC32)c(=O)[nH]1,MNXM3150,CHEBI:60873,C02355,,O=c1ccn(C2OC(CO)C3OP(=O)(O)OC32)c(=O)[nH]1,HWDMHJDYMFRXOX
,3-sulfino-L-alanine[c],3-sulfino-L-alanine,,bigg.metabolite/3sala;chebi/CHEBI:61085;kegg.compound/C00606;metanetx.chemical/MNXM498;sbo/SBO:0000247,C3H6NO4S,,c,s_4104,-1.0,NC(CS(=O)O)C(=O)O,MNXM498,CHEBI:61085,C00606,MNXM737267,NC(CS(=O)O)C(=O)O,ADVPTQAUNPRNPO
,3-sulfino-L-alanine[e],3-sulfino-L-alanine,,bigg.metabolite/3sala;chebi/CHEBI:61085;kegg.compound/C00606;metanetx.chemical/MNXM498;sbo/SBO:0000247,C3H6NO4S,,e,s_4105,-1.0,NC(CS(=O)O)C(=O)O,MNXM498,CHEBI:61085,C00606,MNXM737267,NC(CS(=O)O)C(=O)O,ADVPTQAUNPRNPO
